fit_id,family,phase,tree_id,morphology_estimator,iod_subset,omitted_species,n_species,candidate_model,independence_claim,component_p,fitted_phylogenetic_parameter,component_fit_pass
data__published_main__iod_morphology__composite_selected50__image_qc_pass__none,iod_morphology,data,published_main,composite_selected50,image_qc_pass,NA,18,morphology_null,cs ~ iod,0.09828843755739702,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__composite_selected50__image_qc_pass__none,iod_morphology,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_to_nucleus,cs ~ iod,0.09828843755739702,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__composite_selected50__image_qc_pass__none,iod_morphology,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_to_nucleus,cs ~ iod + ns,0.040853470723300214,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__composite_selected50__image_qc_pass__none,iod_morphology,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_to_cell,ns ~ iod,0.0013885083844354723,0.9005793239668495,FALSE
data__published_main__iod_morphology__composite_selected50__image_qc_pass__none,iod_morphology,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_to_cell,cs ~ iod + ns,0.040853470723300214,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__composite_selected50__image_qc_pass__none,iod_morphology,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_nucleus_cell_chain,cs ~ ns + iod,0.8789324688333924,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,ns ~ iod,0.0013885083844354723,0.9005793239668495,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,cs ~ ns,0.007362344105153009,9.999999999999994e-8,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,ns ~ even,0.023202360873694473,9.999999999999994e-8,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,ns ~ ltr,0.015049987027794713,9.999999999999994e-8,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,cs ~ iod,0.09828843755739702,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,iod ~ even,0.07393300057882314,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,iod ~ ltr,0.018061609104563853,9.999999999999994e-8,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,cs ~ even,0.200457086121082,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,cs ~ ltr,0.09177247463443403,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,integrated_null,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_morphology_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_morphology_only,iod ~ ltr,0.018061609104563853,9.999999999999994e-8,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_morphology_only,ns ~ iod + ltr,0.9895180802779318,0.8989168699923162,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_morphology_only,cs ~ ns + ltr,0.6976096492594579,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_morphology_only,iod ~ even,0.07393300057882314,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_morphology_only,ns ~ iod + even,0.15978351849976,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_morphology_only,cs ~ ns + even,0.9692398034848458,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,iod_morphology_only,cs ~ ns + iod,0.8789324688333924,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_evenness_chain,iod ~ even + ltr,0.11825127649091044,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_evenness_chain,ns ~ iod + ltr,0.9895180802779318,0.8989168699923162,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_evenness_chain,cs ~ ns + ltr,0.6976096492594579,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_evenness_chain,ns ~ ltr + iod + even,0.4392895971764138,0.8542644036499732,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_evenness_chain,cs ~ ltr + ns + even,0.7945927621892599,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_evenness_chain,cs ~ even + ns + iod,0.8855030348990829,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_additive_chain,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_additive_chain,ns ~ iod + even,0.15978351849976,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_additive_chain,cs ~ ns + even,0.9692398034848458,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_additive_chain,ns ~ iod + ltr,0.9895180802779318,0.8989168699923162,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_additive_chain,cs ~ ns + ltr,0.6976096492594579,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_additive_chain,cs ~ even + ltr + ns + iod,0.7962509570377712,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_nucleus_bypass,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_nucleus_bypass,iod ~ even + ltr,0.11825127649091044,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_nucleus_bypass,ns ~ even + iod + ltr,0.5864452257830666,0.854264403649896,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_nucleus_bypass,cs ~ ns + ltr,0.6976096492594579,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_nucleus_bypass,cs ~ ns + even,0.9692398034848458,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_nucleus_bypass,cs ~ even + ns + iod,0.8855030348990829,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_cell_bypass,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_cell_bypass,iod ~ even + ltr,0.11825127649091044,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_cell_bypass,ns ~ iod + ltr,0.9895180802779318,0.8989168699923162,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_cell_bypass,cs ~ even + ns + ltr,0.6491493641224444,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_cell_bypass,ns ~ iod + even,0.15978351849976,9.999999999999994e-8,TRUE
data__published_main__integrated__composite_selected50__image_qc_pass__none,integrated,data,published_main,composite_selected50,image_qc_pass,NA,18,te_cell_bypass,cs ~ even + ns + iod,0.8855030348990829,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__eligible_candidate_pool__image_qc_pass__none,iod_morphology,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,morphology_null,ns ~ iod,0.0013922634613237294,0.7564380561724391,FALSE
data__published_main__iod_morphology__eligible_candidate_pool__image_qc_pass__none,iod_morphology,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,morphology_null,cs ~ ns,0.05976721598532237,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__eligible_candidate_pool__image_qc_pass__none,iod_morphology,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,morphology_null,cs ~ iod,0.7008919098490614,0.7083992628439649,TRUE
data__published_main__iod_morphology__eligible_candidate_pool__image_qc_pass__none,iod_morphology,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,iod_to_nucleus,cs ~ iod,0.7008919098490614,0.7083992628439649,TRUE
data__published_main__iod_morphology__eligible_candidate_pool__image_qc_pass__none,iod_morphology,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,iod_to_nucleus,cs ~ iod + ns,0.07689506332789299,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__eligible_candidate_pool__image_qc_pass__none,iod_morphology,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,iod_to_cell,ns ~ iod,0.0013922634613237294,0.7564380561724391,FALSE
data__published_main__iod_morphology__eligible_candidate_pool__image_qc_pass__none,iod_morphology,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,iod_to_cell,cs ~ iod + ns,0.07689506332789299,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__eligible_candidate_pool__image_qc_pass__none,iod_morphology,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,iod_nucleus_cell_chain,cs ~ ns + iod,0.49275717949787523,9.999999999999994e-8,TRUE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,ns ~ iod,0.0013922634613237294,0.7564380561724391,FALSE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,cs ~ ns,0.05976721598532237,9.999999999999994e-8,TRUE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,ns ~ even,0.026968381798836823,0.31021916443819486,FALSE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,ns ~ ltr,0.005746217334176811,9.999999999999994e-8,FALSE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,cs ~ iod,0.7008919098490614,0.7083992628439649,TRUE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,iod ~ even,0.07393300057882314,9.999999999999994e-8,TRUE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,iod ~ ltr,0.018061609104563853,9.999999999999994e-8,FALSE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,cs ~ even,0.5166027066622928,0.5561318362627046,TRUE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,cs ~ ltr,0.19320202061810418,9.999999999999994e-8,TRUE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,integrated_null,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,iod_morphology_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,iod_morphology_only,iod ~ ltr,0.018061609104563853,9.999999999999994e-8,FALSE
data__published_main__integrated__eligible_candidate_pool__image_qc_pass__none,integrated,data,published_main,eligible_candidate_pool,image_qc_pass,NA,18,iod_morphology_only,ns ~ iod + ltr,0.11724081573411547,9.999999999999994e-8,TRUE
