analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,2,nucleus_bridge,1,5,2.438963148167399,0.2953832615745096,17.4389631481674,0.59252261215509,0.7435930972358497,0.3223974000146206,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,3,nucleus_cell_only,2,4,8.453626247911469,0.0763054147272056,19.530549324834546,2.684108788822236,0.2613082864886054,0.1132946398767893,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,4,cell_collider,1,5,6.0146630997440695,0.0494233867969678,21.01466309974407,4.16822256373176,0.1244176432623365,0.053943379588691,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,5,nucleus_collider,1,5,6.494008209905879,0.0388905454695807,21.49400820990588,4.647567673893569,0.0979024370059725,0.042447262169527,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,6,iod_bridge,1,5,8.072593506445576,0.017662761013915,23.07259350644558,6.226152970433269,0.0444639520129366,0.0192781005857009,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,7,iod_cell_only,2,4,14.087256606189646,0.0070217132344997,25.16417968311272,8.317739147100411,0.0156252110921988,0.0067745753013717,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,8,iod_nucleus_only,2,4,14.566601716351457,0.0056899187245798,25.643524793274533,8.797084257262224,0.012295251738803,0.0053308149414653,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,9,iod_collider,1,5,11.957231525323907,0.0025323292118811,26.957231525323905,10.110790989311596,0.006374845046555,0.0027639221990431,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,10,independent,3,3,24.465902834973857,0.0004286010171582477,32.18018854925957,15.33374801324726,0.00046807875016284815,0.0002029434816105229,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,1,cell_bridge,1,5,1.8464405385449247,0.3972377665937034,16.846440538544925,0.0,1.0,0.4335669615902856,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,2,nucleus_bridge,1,5,2.438963144969613,0.295383262046796,17.438963144969613,0.5925226064246871,0.7435930993663936,0.3223974007517906,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,3,nucleus_cell_only,2,4,8.453626251752894,0.076305414608685,19.53054932867597,2.684108790131045,0.261308286317604,0.1132946397370879,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,4,cell_collider,1,5,6.014663106783281,0.0494233866230171,21.01466310678328,4.168222568238356,0.1244176429819865,0.0539433794359248,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,5,nucleus_collider,1,5,6.494008212236714,0.0388905454242569,21.494008212236714,4.647567673691789,0.0979024370158499,0.0424472621492463,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,6,iod_bridge,1,5,8.07259351569471,0.0176627609322324,23.07259351569471,6.226152977149784,0.0444639518636152,0.0192781005098043,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,7,iod_cell_only,2,4,14.087256622477993,0.0070217131844232,25.164179699401068,8.317739160856142,0.0156252109847307,0.0067745752508568,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,8,iod_nucleus_only,2,4,14.566601727931424,0.0056899186956124,25.6435248048545,8.797084266309575,0.0122952516831832,0.0053308149142656,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,9,iod_collider,1,5,11.957231539483754,0.0025323291939524,26.957231539483757,10.110791000938828,0.006374845009494,0.0027639221813753,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_158,published_bootstrap_158,lambda,,,18,10,independent,3,3,24.46590285850375,0.000428601012873564,32.18018857278946,15.333748034244536,0.00046807874524865866,0.00020294347936245427,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,1,cell_bridge,1,5,1.846440534421073,0.3972377674127783,16.846440534421074,0.0,1.0,0.4335669639327388,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,2,nucleus_bridge,1,5,2.438963151063346,0.2953832611468026,17.438963151063348,0.5925226166422739,0.7435930955675302,0.322397400846561,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,3,nucleus_cell_only,2,4,8.45362627670887,0.0763054138387111,19.530549353631947,2.684108819210873,0.261308282518204,0.1132946387018961,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,4,cell_collider,1,5,6.014663125645524,0.0494233861568991,21.014663125645523,4.168222591224449,0.1244176415520487,0.0539433791073935,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,5,nucleus_collider,1,5,6.494008239140029,0.0388905449011146,21.49400823914003,4.647567704718956,0.0979024354970323,0.0424472617200691,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,6,iod_bridge,1,5,8.072593549902587,0.0176627606301296,23.072593549902585,6.226153015481511,0.0444639510114251,0.0192781002444776,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,7,iod_cell_only,2,4,14.087256675548112,0.0070217130212655,25.16417975247119,8.317739218050114,0.0156252105378967,0.0067745750937257,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,8,iod_nucleus_only,2,4,14.566601789042616,0.0056899185427427,25.64352486596569,8.797084331544617,0.0122952512821426,0.0053308147691887,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,9,iod_collider,1,5,11.957231594798994,0.0025323291239142,26.957231594798998,10.11079106037792,0.0063748448200366,0.0027639221141656,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_159,published_bootstrap_159,lambda,,,18,10,independent,3,3,24.465902959584547,0.0004286009944671765,32.18018867387026,15.333748139449188,0.0004680787206266285,0.000202943469783608,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,1,cell_bridge,1,5,1.8464405282828509,0.3972377686319454,16.84644052828285,0.0,1.0,0.4335669617797839,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,2,nucleus_bridge,1,5,2.438963146667187,0.2953832617960784,17.438963146667188,0.5925226183843364,0.7435930949198373,0.3223973989648203,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,3,nucleus_cell_only,2,4,8.45362622688968,0.0763054153757969,19.530549303812755,2.684108775529904,0.2613082882253037,0.113294640613721,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,4,cell_collider,1,5,6.014663080222493,0.0494233872793791,21.01466308022249,4.1682225519396425,0.1244176439959103,0.0539433798991056,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,5,nucleus_collider,1,5,6.49400819523179,0.0388905457549223,21.49400819523179,4.647567666948937,0.0979024373459207,0.0424472623109065,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,6,iod_bridge,1,5,8.072593510345175,0.0176627609794761,23.072593510345172,6.226152982062324,0.0444639517543997,0.0192781004708779,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,7,iod_cell_only,2,4,14.08725659056767,0.0070217132825276,25.164179667490743,8.317739139207895,0.0156252111538599,0.0067745753271466,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,8,iod_nucleus_only,2,4,14.566601705576964,0.0056899187515321,25.64352478250004,8.79708425421719,0.0122952517575227,0.0053308149488266,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,9,iod_collider,1,5,11.9572315168476,0.0025323292226135,26.9572315168476,10.110790988564748,0.0063748450489355,0.0027639221996838,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_160,published_bootstrap_160,lambda,,,18,10,independent,3,3,24.465902792301883,0.0004286010249285877,32.1801885065876,15.333747978304746,0.0004680787583407721,0.00020294348512746223,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,1,cell_bridge,1,5,1.846440538709476,0.3972377665610206,16.846440538709476,0.0,1.0,0.433566961735259,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,2,nucleus_bridge,1,5,2.4389631434297114,0.2953832622742265,17.43896314342971,0.5925226047202337,0.7435931000001036,0.3223974011343475,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,3,nucleus_cell_only,2,4,8.453626255128716,0.0763054145045298,19.53054933205179,2.6841087933423147,0.2613082858980384,0.1132946395930609,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,4,cell_collider,1,5,6.014663111699004,0.0494233865015412,21.014663111699004,4.168222572989528,0.1244176426864217,0.0539433793258149,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,5,nucleus_collider,1,5,6.4940082156678764,0.0388905453575371,21.49400821566788,4.647567676958399,0.0979024368559454,0.0424472620941102,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,6,iod_bridge,1,5,8.072593527279198,0.0176627608299254,23.0725935272792,6.226152988569719,0.0444639516097275,0.0192781004061731,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,7,iod_cell_only,2,4,14.087256638978202,0.0070217131336952,25.16417971590128,8.3177391771918,0.0156252108571066,0.0067745751977885,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,8,iod_nucleus_only,2,4,14.566601742947077,0.0056899186580507,25.64352481987015,8.797084281160675,0.0122952515918842,0.0053308148764638,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,9,iod_collider,1,5,11.957231555760352,0.0025323291733435,26.95723155576035,10.110791017050875,0.0063748449581381,0.0027639221600333,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_161,published_bootstrap_161,lambda,,,18,10,independent,3,3,24.465902883127235,0.0004286010083897063,32.18018859741295,15.333748058703474,0.0004680787395243042,0.00020294347694842227,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_162,published_bootstrap_162,lambda,,,18,1,cell_bridge,1,5,1.8464405367789565,0.3972377669444582,16.846440536778957,0.0,1.0,0.4335669627604445,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_162,published_bootstrap_162,lambda,,,18,2,nucleus_bridge,1,5,2.438963150735952,0.2953832611951559,17.43896315073595,0.5925226139569943,0.7435930965659078,0.3223974004077146,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_162,published_bootstrap_162,lambda,,,18,3,nucleus_cell_only,2,4,8.453626263988994,0.0763054142311611,19.53054934091207,2.684108804133114,0.2613082844881758,0.1132946392496805,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_162,published_bootstrap_162,lambda,,,18,4,cell_collider,1,5,6.014663113253043,0.0494233864631383,21.014663113253043,4.168222576474086,0.1244176424696514,0.0539433793593816,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
