bootstrap_replicate,species,tree_tip,nucleus_area_um2,cell_area_um2,relative_iod_index
90,D. bairdi,bairdi,43.992,305.5248,1.0707646827628363
90,D. brimleyorum,brimleyorum,43.8768,327.7152,0.9723103649144255
90,D. campi,campi,37.1304,258.228,0.8283598502444988
90,D. folkertsi,folkertsi,43.9848,268.7328,0.9729991644254279
90,D. fuscus,fuscus,45.7488,271.6272,1.0
90,D. gvnigeusgwotli,gvnigeusgwotli,46.62,272.3544,0.9236003441320294
90,D. intermedius,intermedius,47.8872,325.2456,1.0944146491442541
90,D. kanawha,kanawha,40.9824,288.6624,0.9795968441320293
90,D. marmoratus,marmoratus,47.6064,278.4672,1.0563787200488997
90,D. mavrokoilius,mavrokoilius,42.0408,269.0208,0.9150636405867971
90,D. monticola,monticola,39.1392,259.5312,1.0065229101466993
90,D. ochrophaeus,ochrophaeus,52.6104,267.8976,0.7969011717603912
90,D. ocoee,ocoee,42.2496,292.5936,0.9983788068459658
90,D. orestes,orestes,46.0224,254.2752,0.8055657353300734
90,D. perlapsus,perlapsus,41.8896,297.4176,0.8733376497555013
90,D. tilleyi,tilleyi,42.0192,265.8888,0.9640401570904646
90,D. valtos,valtos,50.7816,313.74,1.3406077665036675
90,D. welteri,welteri,48.672,310.7016,0.93394602200489
90,D. wrighti,wrighti,40.3848,226.5408,0.8181471344743276
91,D. aeneus,aeneus,38.9808,207.8208,0.5162942114914426
91,D. amphileucus,amphileucus,43.8768,316.4256,0.9710043331295843
91,D. anicetus,anicetus,41.8824,248.0256,0.8793615819070906
91,D. apalachicolae,apalachicolae,45.6336,298.584,0.8520915207823961
91,D. auriculatus,auriculatus,49.356,320.1624,1.1008039107579461
91,D. bairdi,bairdi,44.0064,306.0432,1.069255676650367
91,D. brimleyorum,brimleyorum,45.6768,329.7888,0.9732287848410758
91,D. campi,campi,36.6696,252.3024,0.8244950525672372
91,D. folkertsi,folkertsi,43.7256,266.6304,0.9525880342298289
91,D. fuscus,fuscus,46.5192,272.808,1.0
91,D. gvnigeusgwotli,gvnigeusgwotli,47.0232,271.5552,0.8770594437652812
91,D. intermedius,intermedius,48.0816,325.044,1.0101182646699267
91,D. kanawha,kanawha,43.1424,288.036,0.956300010391198
91,D. marmoratus,marmoratus,46.6992,274.2048,1.0601445825183373
91,D. mavrokoilius,mavrokoilius,43.704,269.604,0.9614844865525672
91,D. monticola,monticola,39.4848,257.58,0.9048201546454768
91,D. ochrophaeus,ochrophaeus,51.6312,269.8056,0.7647273031784841
91,D. ocoee,ocoee,43.0416,296.496,0.9468125048899756
91,D. orestes,orestes,47.0736,254.6712,0.7876576436430318
91,D. perlapsus,perlapsus,42.0192,290.2104,0.7578832059902201
91,D. tilleyi,tilleyi,42.2352,264.4272,0.9541705024449878
91,D. valtos,valtos,49.7664,316.9368,1.2837012188264059
91,D. welteri,welteri,48.2112,309.9456,0.8720334724938875
91,D. wrighti,wrighti,43.848,247.7232,0.8455787891198044
92,D. aeneus,aeneus,36.8352,208.0512,0.6005797915647922
92,D. amphileucus,amphileucus,44.0928,316.4112,1.094716814792176
92,D. anicetus,anicetus,41.688,244.2528,0.9470878215158924
92,D. apalachicolae,apalachicolae,44.352,299.0448,0.930810206601467
92,D. auriculatus,auriculatus,48.672,314.1072,1.1020268624694376
92,D. bairdi,bairdi,43.8192,306.936,1.1680366161369193
92,D. brimleyorum,brimleyorum,46.1088,327.7152,1.1257722341075795
92,D. campi,campi,37.944,256.0032,0.9038573820293399
92,D. folkertsi,folkertsi,45.2664,269.136,1.0584865739608802
92,D. fuscus,fuscus,47.412,272.1168,1.0
92,D. gvnigeusgwotli,gvnigeusgwotli,46.7712,272.4192,0.9722840213936431
92,D. intermedius,intermedius,49.0032,327.2832,1.1586278300733497
92,D. kanawha,kanawha,41.7528,288.6912,1.0771575409535452
92,D. marmoratus,marmoratus,48.2544,273.7008,1.1100334223716382
92,D. mavrokoilius,mavrokoilius,42.3504,267.7032,1.1044994223716382
92,D. monticola,monticola,39.7152,259.5312,1.0901555654034232
92,D. ochrophaeus,ochrophaeus,52.6176,273.4344,0.8605978154034231
92,D. ocoee,ocoee,43.1424,294.6384,0.9974581711491444
92,D. orestes,orestes,45.6624,255.8592,0.8260363380195599
92,D. perlapsus,perlapsus,43.6824,293.6088,0.8342619400977996
92,D. tilleyi,tilleyi,41.7456,262.6992,1.0352784339853303
92,D. valtos,valtos,49.7664,313.7904,1.410862967603912
92,D. welteri,welteri,48.8952,301.6152,0.9227563514669926
92,D. wrighti,wrighti,44.0136,249.2064,0.9367880458435208
93,D. aeneus,aeneus,37.6704,207.756,0.5449459431540342
93,D. amphileucus,amphileucus,44.2512,318.6216,0.9771312383863081
93,D. anicetus,anicetus,41.184,243.4752,0.9281617267726161
93,D. apalachicolae,apalachicolae,45.504,300.2544,0.9301351693154034
93,D. auriculatus,auriculatus,50.0472,316.0008,0.9830726699266503
93,D. bairdi,bairdi,44.316,306.6408,1.1490107848410758
93,D. brimleyorum,brimleyorum,44.5824,329.0112,1.0181412102689487
93,D. campi,campi,37.4472,255.3192,0.8703624663814181
93,D. folkertsi,folkertsi,45.7128,270.3888,1.0281764101466992
93,D. fuscus,fuscus,45.2592,272.556,1.0
93,D. gvnigeusgwotli,gvnigeusgwotli,45.5472,276.0192,0.9394516283618582
93,D. intermedius,intermedius,49.5792,325.4976,1.0877701356968217
93,D. kanawha,kanawha,41.868,288.6192,0.9365963013447434
93,D. marmoratus,marmoratus,47.2608,275.1264,1.0535664547677261
93,D. mavrokoilius,mavrokoilius,42.7536,269.3592,1.029496401589242
93,D. monticola,monticola,40.176,260.712,0.9909794504889976
93,D. ochrophaeus,ochrophaeus,49.896,275.6016,0.784886402811736
93,D. ocoee,ocoee,44.7696,293.292,1.0091700586797065
93,D. orestes,orestes,47.1024,256.1112,0.8544466338630807
93,D. perlapsus,perlapsus,41.7168,293.0256,0.8837858704156479
93,D. tilleyi,tilleyi,41.8752,267.0624,1.0189207878973106
93,D. valtos,valtos,49.968,316.9368,1.3706441295843521
93,D. welteri,welteri,48.4704,305.7264,0.9180233099022005
93,D. wrighti,wrighti,43.848,247.6224,0.8115359089242055
94,D. aeneus,aeneus,38.4624,212.436,0.5245596265281174
94,D. amphileucus,amphileucus,44.676,319.8744,0.9090649064792176
94,D. anicetus,anicetus,40.86,242.4888,0.8326992805623472
94,D. apalachicolae,apalachicolae,46.0008,297.1152,0.8700995482885086
94,D. auriculatus,auriculatus,47.6208,312.912,0.9752265128361859
94,D. bairdi,bairdi,44.8056,304.3584,1.0240467420537898
94,D. brimleyorum,brimleyorum,45.2448,327.1896,0.9787854193154034
94,D. campi,campi,35.8992,258.2928,0.8311099486552568
94,D. folkertsi,folkertsi,43.8336,266.184,0.9342910354523228
94,D. fuscus,fuscus,46.1808,274.5792,1.0
94,D. gvnigeusgwotli,gvnigeusgwotli,47.0304,271.7208,0.837031250611247
94,D. intermedius,intermedius,50.4648,325.9224,0.9605547982885085
94,D. kanawha,kanawha,41.0472,283.8384,0.8584302970660147
94,D. marmoratus,marmoratus,47.6064,274.356,1.0029050770171148
94,D. mavrokoilius,mavrokoilius,41.328,269.0208,0.806253827628362
94,D. monticola,monticola,40.176,262.0368,1.0671510556234718
94,D. ochrophaeus,ochrophaeus,51.588,269.352,0.7482205745721272
94,D. ocoee,ocoee,42.6096,292.2696,0.9327921479217605
94,D. orestes,orestes,44.928,255.3264,0.8955901809290955
94,D. perlapsus,perlapsus,43.2576,298.6632,0.8377163948655257
94,D. tilleyi,tilleyi,41.5728,264.672,0.9068499449877752
94,D. valtos,valtos,49.7736,314.1936,1.250728946821516
94,D. welteri,welteri,48.1896,305.1648,0.8825938753056235
94,D. wrighti,wrighti,45.936,225.5976,0.7423146570904646
95,D. aeneus,aeneus,35.928,213.3936,0.5561721772616137
95,D. amphileucus,amphileucus,44.5608,316.4256,1.0962865715158925
95,D. anicetus,anicetus,44.1648,242.6544,0.9378365311735942
95,D. apalachicolae,apalachicolae,43.8336,299.0448,0.9063467768948655
95,D. auriculatus,auriculatus,51.192,315.4464,0.9907676326405868
95,D. bairdi,bairdi,44.9856,306.6048,1.1494555782396088
95,D. brimleyorum,brimleyorum,45.2016,325.6776,1.0639293141809292
95,D. campi,campi,37.728,258.3,0.9249486546454768
95,D. folkertsi,folkertsi,43.9848,266.796,1.0378755073349633
95,D. fuscus,fuscus,46.2888,272.808,1.0
95,D. gvnigeusgwotli,gvnigeusgwotli,44.3808,272.0304,0.9531646454767727
95,D. intermedius,intermedius,49.0752,323.5968,1.091642480440098
95,D. kanawha,kanawha,41.3784,288.6192,1.014922457823961
95,D. marmoratus,marmoratus,47.1456,273.024,1.1022285024449876
95,D. mavrokoilius,mavrokoilius,41.328,268.7544,1.0543104822738387
95,D. monticola,monticola,39.1104,259.5312,1.0570672903422984
95,D. ochrophaeus,ochrophaeus,52.6032,274.5,0.8020850965770172
95,D. ocoee,ocoee,44.1936,292.8528,1.0216907579462102
95,D. orestes,orestes,46.5624,255.3408,0.8121703618581907
95,D. perlapsus,perlapsus,43.2576,293.652,0.8863577695599022
95,D. tilleyi,tilleyi,41.5656,266.7456,1.0302368759168705
95,D. valtos,valtos,49.7952,312.2136,1.3970579400977996
95,D. welteri,welteri,48.8952,303.552,0.9200397035452323
95,D. wrighti,wrighti,47.2896,250.8912,0.9459431204156479
96,D. aeneus,aeneus,38.0232,208.0512,0.5982944260391199
96,D. amphileucus,amphileucus,44.1648,316.5696,1.068484371638142
96,D. anicetus,anicetus,41.7312,244.1376,0.908212109413203
96,D. apalachicolae,apalachicolae,44.1792,293.3496,0.9281701161369194
96,D. auriculatus,auriculatus,48.9024,314.1072,0.9867552878973105
96,D. bairdi,bairdi,45.432,306.972,1.1185600831295843
96,D. brimleyorum,brimleyorum,45.1152,325.1448,1.029734957823961
96,D. campi,campi,37.512,258.1632,0.8814161754278729
96,D. folkertsi,folkertsi,44.8704,267.0192,0.9925114859413202
96,D. fuscus,fuscus,47.808,274.0032,1.0
96,D. gvnigeusgwotli,gvnigeusgwotli,45.5472,271.7568,0.9143503355745721
96,D. intermedius,intermedius,48.168,325.2528,1.0601445183374085
96,D. kanawha,kanawha,43.0992,288.6624,1.0122596363080685
96,D. marmoratus,marmoratus,48.2904,274.7808,1.0876475256723717
96,D. mavrokoilius,mavrokoilius,40.5936,268.488,0.9668522573349633
96,D. monticola,monticola,39.6288,264.9456,0.9230235849633253
96,D. ochrophaeus,ochrophaeus,52.6176,278.6112,0.796363630806846
96,D. ocoee,ocoee,43.1424,293.112,0.950379543398533
96,D. orestes,orestes,47.1312,255.5856,0.7714875855745722
96,D. perlapsus,perlapsus,43.38,290.628,0.8359398325183375
96,D. tilleyi,tilleyi,42.5664,266.6304,0.9861045984107579
96,D. valtos,valtos,50.7744,311.8752,1.303980230440098
96,D. welteri,welteri,48.8736,303.3216,0.8124989327628362
96,D. wrighti,wrighti,41.2848,203.6736,0.8472764828850856
97,D. aeneus,aeneus,38.4624,208.296,0.5805926674816626
97,D. amphileucus,amphileucus,44.568,319.7808,1.0253132988997555
97,D. anicetus,anicetus,41.1912,244.2744,0.9377449266503668
97,D. apalachicolae,apalachicolae,43.9488,300.0528,0.9076804578239609
97,D. auriculatus,auriculatus,49.9536,316.7712,1.1829794987775062
97,D. bairdi,bairdi,44.208,305.5248,1.1814541821515894
97,D. brimleyorum,brimleyorum,44.9136,328.1688,1.1133992182151589
97,D. campi,campi,36.6624,259.3368,0.9239762188264059
97,D. folkertsi,folkertsi,43.5312,269.136,1.0273668771393643
97,D. fuscus,fuscus,47.1096,273.528,1.0
97,D. gvnigeusgwotli,gvnigeusgwotli,45.8208,271.8072,0.960341566625917
97,D. intermedius,intermedius,48.672,327.0312,1.1151663227383863
97,D. kanawha,kanawha,41.7528,287.064,0.9862079339853301
97,D. marmoratus,marmoratus,46.9944,274.0608,1.050247846577017
97,D. mavrokoilius,mavrokoilius,41.1624,269.352,0.9288963343520783
97,D. monticola,monticola,40.9752,265.0824,1.0453956546454768
97,D. ochrophaeus,ochrophaeus,53.4384,277.9416,0.8190338215158924
97,D. ocoee,ocoee,42.156,291.96,0.9764446876528118
97,D. orestes,orestes,46.0224,255.3408,0.8464733190709047
97,D. perlapsus,perlapsus,44.208,289.4688,0.9530281191931541
97,D. tilleyi,tilleyi,41.8104,265.3488,1.0128633869193155
97,D. valtos,valtos,49.572,317.916,1.4151856350855747
97,D. welteri,welteri,48.4704,307.1232,0.975557055012225
97,D. wrighti,wrighti,44.0136,247.5216,0.9231406222493888
98,D. aeneus,aeneus,38.6064,210.4128,0.5750910311735942
98,D. amphileucus,amphileucus,44.6688,319.2048,0.9123341356968215
98,D. anicetus,anicetus,41.6304,244.1952,0.8783323386308068
98,D. apalachicolae,apalachicolae,45.6336,300.6504,0.9309526283618582
98,D. auriculatus,auriculatus,48.8016,316.8936,1.0342800464547677
98,D. bairdi,bairdi,44.8056,306.6048,1.0381841668704157
98,D. brimleyorum,brimleyorum,45.1512,330.084,1.0177281998777508
98,D. campi,campi,37.5048,249.8688,0.8493089492665037
98,D. folkertsi,folkertsi,45.5184,268.7688,0.9762424327628362
98,D. fuscus,fuscus,46.1808,272.1888,1.0
98,D. gvnigeusgwotli,gvnigeusgwotli,45.6912,272.3544,0.8905279003667482
98,D. intermedius,intermedius,49.0752,325.152,1.0184704535452322
98,D. kanawha,kanawha,41.9904,288.0648,0.9534755073349634
98,D. marmoratus,marmoratus,46.4112,275.5512,1.0616883612469437
98,D. mavrokoilius,mavrokoilius,41.1624,269.8272,0.9674368655256724
98,D. monticola,monticola,39.6288,256.0608,0.9674333508557458
98,D. ochrophaeus,ochrophaeus,52.9632,274.5,0.7868949015892421
98,D. ocoee,ocoee,43.7472,292.4496,0.8804729957212715
98,D. orestes,orestes,45.9216,255.7368,0.8748861442542787
98,D. perlapsus,perlapsus,44.6616,296.6616,0.8252874052567237
98,D. tilleyi,tilleyi,41.8104,264.8304,0.9360896295843522
98,D. valtos,valtos,50.2488,311.6736,1.2712867023227385
98,D. welteri,welteri,48.6792,309.9456,0.9135039859413203
98,D. wrighti,wrighti,40.3848,237.0312,0.8045342298288508
99,D. aeneus,aeneus,36.0864,212.328,0.5859438319070905
99,D. amphileucus,amphileucus,43.9848,319.6656,0.8846588936430317
99,D. anicetus,anicetus,42.2064,243.6192,0.8638306729828852
99,D. apalachicolae,apalachicolae,46.368,295.7112,0.9305701320293399
99,D. auriculatus,auriculatus,47.8944,315.9144,1.0643351595354524
99,D. bairdi,bairdi,44.6256,306.972,1.0310581320293397
99,D. brimleyorum,brimleyorum,45.2304,330.8832,0.8713604125916871
99,D. campi,campi,36.3384,257.4504,0.8230464229828851
99,D. folkertsi,folkertsi,44.8704,268.1424,0.9798299486552566
99,D. fuscus,fuscus,46.2888,272.3112,1.0
99,D. gvnigeusgwotli,gvnigeusgwotli,46.7208,269.352,0.8690968728606357
99,D. intermedius,intermedius,49.2768,325.1952,1.0157744773838633
99,D. kanawha,kanawha,41.7456,283.0752,0.856497609413203
99,D. marmoratus,marmoratus,48.9096,276.6096,0.9432313783618582
99,D. mavrokoilius,mavrokoilius,42.6744,269.064,0.7840147316625917
99,D. monticola,monticola,39.312,260.1072,0.9508747267726161
99,D. ochrophaeus,ochrophaeus,52.1352,266.5584,0.7242724180929095
99,D. ocoee,ocoee,44.1072,292.8528,0.9084046375305623
99,D. orestes,orestes,47.6064,255.4848,0.825120814792176
99,D. perlapsus,perlapsus,43.8624,289.6704,0.7415190464547677
99,D. tilleyi,tilleyi,42.0192,264.672,0.9157545562347188
99,D. valtos,valtos,49.8096,314.5968,1.2614310110024451
99,D. welteri,welteri,48.132,303.0624,0.8777156955990221
99,D. wrighti,wrighti,43.2072,226.5408,0.9160222524449878
100,D. aeneus,aeneus,38.4768,213.6528,0.6047154040342299
100,D. amphileucus,amphileucus,45.4032,318.3264,1.0301883337408313
100,D. anicetus,anicetus,42.8976,245.1816,0.9284284443765282
100,D. apalachicolae,apalachicolae,47.2392,297.1152,0.9109655696821516
100,D. auriculatus,auriculatus,48.5568,313.6752,1.0238347139364303
100,D. bairdi,bairdi,45.2016,305.208,1.158518064792176
100,D. brimleyorum,brimleyorum,45.0,325.1448,1.1241275501222494
100,D. campi,campi,37.512,255.3192,0.9192147518337409
100,D. folkertsi,folkertsi,45.5472,268.4016,1.058144543398533
100,D. fuscus,fuscus,45.1512,272.3112,1.0
100,D. gvnigeusgwotli,gvnigeusgwotli,46.8936,272.1312,0.9412136277506112
100,D. intermedius,intermedius,49.2768,326.16,1.19006708801956
100,D. kanawha,kanawha,40.9464,288.6768,0.9671618630806846
100,D. marmoratus,marmoratus,47.0592,275.5512,1.1043427958435208
100,D. mavrokoilius,mavrokoilius,42.876,266.9184,0.9382102634474329
100,D. monticola,monticola,39.7368,264.1896,1.0149476949877752
100,D. ochrophaeus,ochrophaeus,54.2592,271.0368,0.8015650605134476
100,D. ocoee,ocoee,44.1072,293.292,1.0573452432762838
100,D. orestes,orestes,46.8288,255.8592,0.815044805012225
100,D. perlapsus,perlapsus,44.1432,293.0256,0.9397582952322738
100,D. tilleyi,tilleyi,41.508,266.9328,1.0142743918092911
100,D. valtos,valtos,49.5648,314.1432,1.3695592231051346
100,D. welteri,welteri,49.8528,307.4688,0.9228402121026895
100,D. wrighti,wrighti,41.2848,191.7216,0.9081820348410758
101,D. aeneus,aeneus,38.7504,208.0512,0.5427858899755501
101,D. amphileucus,amphileucus,44.5608,319.7808,1.03562354400978
101,D. anicetus,anicetus,41.1336,243.1368,0.9072925586797067
101,D. apalachicolae,apalachicolae,44.9712,294.1992,1.0090801014669926
101,D. auriculatus,auriculatus,50.076,315.1008,0.9912501240831295
101,D. bairdi,bairdi,43.8696,305.0352,1.1444563435207824
101,D. brimleyorum,brimleyorum,45.6984,330.4008,1.0738784278728606
101,D. campi,campi,37.0728,258.228,0.8603998685819072
101,D. folkertsi,folkertsi,45.9648,270.0792,1.0133027781173596
101,D. fuscus,fuscus,47.4768,274.5432,1.0
101,D. gvnigeusgwotli,gvnigeusgwotli,44.3664,272.6352,0.9220624217603912
101,D. intermedius,intermedius,49.428,325.2456,1.0810882402200488
101,D. kanawha,kanawha,41.4,286.9704,1.0262942897310512
101,D. marmoratus,marmoratus,49.3704,273.9744,1.0493903349633251
101,D. mavrokoilius,mavrokoilius,40.9968,269.5824,1.0055920635696822
101,D. monticola,monticola,39.0672,260.0496,1.04665275
101,D. ochrophaeus,ochrophaeus,52.6032,267.7104,0.803145825794621
101,D. ocoee,ocoee,44.28,295.7832,0.9238153062347189
101,D. orestes,orestes,45.9936,255.6,0.924140434596577
101,D. perlapsus,perlapsus,41.9544,294.192,0.9289834272616138
101,D. tilleyi,tilleyi,41.472,263.2464,0.9810988838630808
101,D. valtos,valtos,49.9536,314.352,1.375249143031785
101,D. welteri,welteri,48.9456,304.416,0.8804864174816626
101,D. wrighti,wrighti,43.848,247.5216,0.8819508465770172
102,D. aeneus,aeneus,41.832,206.5968,0.5525549749388754
102,D. amphileucus,amphileucus,44.1288,319.5216,1.0670240262836186
102,D. anicetus,anicetus,42.6888,246.0672,0.9454278612469438
102,D. apalachicolae,apalachicolae,43.8336,300.6144,0.9135499449877751
102,D. auriculatus,auriculatus,47.9592,314.6688,1.108217487775061
102,D. bairdi,bairdi,44.208,305.8128,1.1755113349633253
102,D. brimleyorum,brimleyorum,45.2664,330.6168,1.02161704400978
102,D. campi,campi,37.5048,258.2352,0.8855299498777507
102,D. folkertsi,folkertsi,44.3016,268.3368,1.038633609413203
102,D. fuscus,fuscus,47.376,274.0032,1.0
102,D. gvnigeusgwotli,gvnigeusgwotli,45.8208,273.3408,0.9386577432762837
102,D. intermedius,intermedius,49.14,325.1952,1.175332372249389
102,D. kanawha,kanawha,41.7528,288.5904,1.2300431540342298
102,D. marmoratus,marmoratus,47.1024,274.7808,1.0953290916870415
102,D. mavrokoilius,mavrokoilius,43.416,270.7488,0.947152751222494
102,D. monticola,monticola,39.2472,260.1288,1.0710122805623472
102,D. ochrophaeus,ochrophaeus,50.9328,273.4344,0.8237841766503669
102,D. ocoee,ocoee,43.0416,292.3416,1.000204599022005
102,D. orestes,orestes,47.4192,255.3264,0.8233996913202934
102,D. perlapsus,perlapsus,43.8624,289.4688,0.8830484517114915
102,D. tilleyi,tilleyi,41.508,264.2328,1.0210182622249389
102,D. valtos,valtos,49.5792,312.2928,1.3846904639364306
102,D. welteri,welteri,48.9024,311.184,0.9075265287286064
102,D. wrighti,wrighti,39.5784,226.5408,0.8841926632029341
103,D. aeneus,aeneus,39.1176,208.1808,0.6855330855745722
103,D. amphileucus,amphileucus,44.2872,319.7808,1.1008758618581906
103,D. anicetus,anicetus,41.7312,242.1936,0.9580158575794622
103,D. apalachicolae,apalachicolae,44.3016,293.8752,0.9318808875305624
103,D. auriculatus,auriculatus,48.8016,314.6688,1.0093908178484108
103,D. bairdi,bairdi,44.0064,307.008,1.1859684810513447
103,D. brimleyorum,brimleyorum,45.252,325.2672,1.0382043410757946
103,D. campi,campi,36.6696,256.0032,0.9041960623471883
103,D. folkertsi,folkertsi,44.5104,268.7328,1.0724937047677263
103,D. fuscus,fuscus,46.5192,273.5208,1.0
103,D. gvnigeusgwotli,gvnigeusgwotli,46.5696,271.4256,0.9268526320293399
103,D. intermedius,intermedius,50.184,326.1672,1.1630008050122251
103,D. kanawha,kanawha,40.9824,289.6272,1.1426421564792177
103,D. marmoratus,marmoratus,46.9368,274.2192,1.1510865849633252
103,D. mavrokoilius,mavrokoilius,42.8688,268.1424,0.9968951778728607
103,D. monticola,monticola,39.6,263.3616,1.0199577457212714
103,D. ochrophaeus,ochrophaeus,54.2952,274.9464,0.8592240776283618
103,D. ocoee,ocoee,43.812,294.4368,1.0590052597799513
103,D. orestes,orestes,46.0224,255.3408,0.798134696210269
103,D. perlapsus,perlapsus,41.5296,294.1776,0.9748210696821517
103,D. tilleyi,tilleyi,42.9552,267.336,1.0535069046454768
103,D. valtos,valtos,49.7952,313.7904,1.4407903117359415
103,D. welteri,welteri,48.708,308.16,0.9243709437652813
103,D. wrighti,wrighti,43.2072,215.1072,0.954267251833741
104,D. aeneus,aeneus,36.8352,209.4336,0.5318925171149144
104,D. amphileucus,amphileucus,44.6688,321.2856,0.997480097799511
