supplement_id,filename,column,pandas_dtype,source_column,definition_status
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_mask_overlap_label_count,int64,nucleus_mask_overlap_label_count,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_mask_path,object,nucleus_mask_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_mask_path_original,object,nucleus_mask_path_original,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_mask_pixel_count,int64,nucleus_mask_pixel_count,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_object_id,object,nucleus_object_id,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_repair_applied,bool,nucleus_repair_applied,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_run_manifest_path,object,nucleus_run_manifest_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_area_px,float64,nucleus_shape_area_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_aspect_ratio,float64,nucleus_shape_aspect_ratio,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_eccentricity,float64,nucleus_shape_eccentricity,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_ellipse_deviation,float64,nucleus_shape_ellipse_deviation,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_ellipse_iou,float64,nucleus_shape_ellipse_iou,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_perimeter_px,float64,nucleus_shape_perimeter_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_roughness,float64,nucleus_shape_roughness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_smoothness,float64,nucleus_shape_smoothness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_shape_solidity,float64,nucleus_shape_solidity,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_source_image_path,object,nucleus_source_image_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_tile_manifest_path,object,nucleus_tile_manifest_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,one_to_one_cell,bool,one_to_one_cell,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,original_flag_summary,object,original_flag_summary,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,original_keep_mask_pair,bool,original_keep_mask_pair,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,original_keep_strict_core,bool,original_keep_strict_core,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,original_keep_trim_5_95,bool,original_keep_trim_5_95,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,original_keep_ultra_core,bool,original_keep_ultra_core,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,original_pair_core_distance,float64,original_pair_core_distance,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,original_physical_pair_ok,bool,original_physical_pair_ok,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,overlap_signal,float64,overlap_signal,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,pair_core_distance,float64,pair_core_distance,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,pair_distance_signal,float64,pair_distance_signal,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,panel,object,panel,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,physical_pair_ok,bool,physical_pair_ok,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,quality_match_distance,float64,quality_match_distance,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,quality_match_status,object,quality_match_status,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,quality_template_id,int64,quality_template_id,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,quality_template_species,object,quality_template_species,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,raw_focus_grad_mean,float64,raw_focus_grad_mean,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,raw_focus_intensity_iqr,float64,raw_focus_intensity_iqr,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,raw_focus_lap_var,float64,raw_focus_lap_var,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,raw_imagej_results_path,float64,raw_imagej_results_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,reason_code,float64,reason_code,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,review_decision,object,review_decision,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,review_key,object,review_key,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,review_note,object,review_note,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,review_priority,float64,review_priority,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,review_repair_mode,object,review_repair_mode,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,review_repair_succeeded,bool,review_repair_succeeded,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,review_status,object,review_status,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,review_updated_at,float64,review_updated_at,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,roi_best_overlap_fraction,float64,roi_best_overlap_fraction,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,roi_best_overlap_px,int64,roi_best_overlap_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,roi_overlap_label_count,int64,roi_overlap_label_count,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,roi_pixel_count,int64,roi_pixel_count,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,roi_zip_path,float64,roi_zip_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,row_contrast_snr_rank_in_image,float64,row_contrast_snr_rank_in_image,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,row_edge_sharpness_rank_in_image,float64,row_edge_sharpness_rank_in_image,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,row_local_od_contrast_rank_in_image,float64,row_local_od_contrast_rank_in_image,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,selection_rank,int64,selection_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,shape_has_concavity,float64,shape_has_concavity,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,shape_has_ellipse_mismatch,float64,shape_has_ellipse_mismatch,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,shape_has_jagged_edge,float64,shape_has_jagged_edge,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,shape_is_suspect,float64,shape_is_suspect,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,shape_qc_reasons,float64,shape_qc_reasons,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,shape_qc_status,object,shape_qc_status,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,shape_signal,float64,shape_signal,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,slide_id,int64,slide_id,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,species,object,species,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,specimen_group,int64,specimen_group,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,specimen_id,int64,specimen_id,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,target_reached,bool,target_reached,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,tile_height_px,int64,tile_height_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,tile_name,object,tile_name,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,tile_width_px,int64,tile_width_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,tile_x0,int64,tile_x0,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,tile_y0,int64,tile_y0,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,triage_bucket,object,triage_bucket,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,window_label_count,int64,window_label_count,source_named; manuscript-critical fields require curated definitions
